0.32955,0.25192,0.06298,0.23567,0.18372,0.038308,0.31249,0.26967,0.032945
0.1868,0.27524,0.068809,0.15809,0.24014,0.050073,0.16329,0.21962,0.026831
0.10828,0.17232,0.04308,0.093901,0.16721,0.034867,0.17089,0.18339,0.022404
0.16253,0.16786,0.041965,0.12385,0.24886,0.051891,0.2178,0.18882,0.023068
0.19873,0.28784,0.071959,0.29277,0.15571,0.032467,0.27019,0.2075,0.02535
-0.12301,0.23773,0.059433,-0.076538,0.21483,0.044794,-0.023118,0.2238,0.027341
0.053747,0.25299,0.063248,0.063212,0.20538,0.042824,0.14307,0.2551,0.031166
0.16402,0.27233,0.068082,0.10812,0.24016,0.050077,0.12518,0.26325,0.032161
0.15531,0.16695,0.041737,0.13761,0.20471,0.042684,0.13117,0.20582,0.025145
0.14533,0.23399,0.058497,0.093726,0.1955,0.040764,0.072491,0.19276,0.02355
0.08875,0.28752,0.07188,0.030947,0.24497,0.05108,0.10678,0.24402,0.029812
-0.060495,0.4011,0.10028,-0.078975,0.35914,0.074886,0.039817,0.30749,0.037566
0.32037,0.22735,0.056837,0.26561,0.35215,0.073427,0.39976,0.30281,0.036994
0.012,0.16412,0.041031,-0.061098,0.19336,0.040319,-0.03939,0.16545,0.020213
0.039456,0.17937,0.044842,-0.016542,0.1557,0.032465,0.037417,0.1785,0.021807
-0.019061,0.22728,0.05682,0.0031733,0.1988,0.041453,0.11321,0.21247,0.025957
-0.12101,0.29212,0.073029,-0.16692,0.21727,0.045304,0.016753,0.2383,0.029113
-0.025154,0.25168,0.062921,-0.025142,0.28571,0.059574,0.10332,0.23942,0.029249
0.36807,0.23386,0.058464,0.20296,0.223,0.046499,0.31165,0.27576,0.033689
-0.010379,0.13827,0.034568,0.022049,0.1451,0.030256,0.077355,0.16602,0.020282
-0.061817,0.14771,0.036927,0.0071317,0.20233,0.042189,0.01536,0.20188,0.024663
0.13534,0.16433,0.041082,0.098522,0.19733,0.041147,0.15644,0.2062,0.025191
0.19183,0.19936,0.049839,0.23327,0.15937,0.033232,0.24177,0.18467,0.022562
0.059109,0.19471,0.048678,0.033282,0.1776,0.037033,0.035884,0.20626,0.025199
0.058492,0.19917,0.049793,0.046931,0.18752,0.0391,0.059972,0.19127,0.023367
0.16113,0.28758,0.071894,0.2038,0.29789,0.062114,0.21041,0.24637,0.030098
0.094989,0.2769,0.069225,0.056584,0.21211,0.044228,0.11581,0.24257,0.029635
0.13253,0.31797,0.079492,0.22073,0.39552,0.082471,0.27437,0.33764,0.041249
