0.23485,0.23757,0.055997,0.2001,0.20428,0.027545,0.23002,0.21499,0.029256
0.19689,0.18078,0.042611,0.18929,0.32745,0.044153,0.055199,0.20287,0.027607
0.079012,0.12986,0.030608,0.044609,0.16471,0.022209,0.10842,0.2059,0.028019
0.028518,0.15005,0.035368,0.092431,0.17675,0.023833,0.09732,0.16663,0.022675
0.20829,0.1774,0.041814,0.2138,0.22603,0.030478,0.23627,0.21602,0.029397
-0.041257,0.20089,0.04735,-0.036123,0.18522,0.024975,-0.090129,0.14828,0.020179
0.061819,0.14184,0.033432,0.04066,0.16815,0.022674,0.07238,0.17041,0.02319
0.11938,0.1413,0.033306,0.10553,0.2332,0.031445,0.10206,0.18354,0.024976
0.035593,0.19827,0.046733,0.10937,0.16495,0.022241,0.13029,0.20008,0.027228
0.082368,0.15984,0.037674,0.06946,0.16777,0.022622,0.065457,0.14405,0.019602
0.13664,0.12283,0.028951,0.11907,0.18841,0.025405,0.16366,0.19682,0.026783
0.016472,0.17527,0.041312,-0.03547,0.20358,0.027451,-0.047405,0.19338,0.026315
0.15323,0.23187,0.054652,0.25785,0.22941,0.030934,0.23699,0.23441,0.031899
0.051776,0.15759,0.037145,0.0073478,0.1448,0.019525,-0.027771,0.16803,0.022866
0.028547,0.13825,0.032586,0.0061195,0.19398,0.026156,0.022933,0.15093,0.020539
0.037041,0.15617,0.03681,0.1071,0.19428,0.026197,0.031538,0.18176,0.024734
-0.058682,0.1367,0.032219,-0.091089,0.19279,0.025996,-0.071038,0.14487,0.019714
0.033353,0.13828,0.032594,-0.01994,0.15918,0.021464,0.040153,0.16174,0.022009
0.158,0.17711,0.041745,0.13814,0.19614,0.026448,0.10195,0.18665,0.0254
-0.0061236,0.15297,0.036056,-0.011297,0.16596,0.022378,0.039347,0.19677,0.026776
-0.021911,0.13902,0.032767,-0.036912,0.13499,0.018202,-0.017893,0.17926,0.024395
0.064933,0.16646,0.039236,0.051423,0.16185,0.021824,0.059027,0.16919,0.023023
0.071366,0.21835,0.051465,0.12466,0.13224,0.017831,0.16362,0.15585,0.021209
-0.032851,0.1395,0.03288,0.047244,0.1614,0.021763,0.018021,0.14664,0.019955
0.0016511,0.111,0.026162,0.030248,0.14931,0.020133,0.035318,0.14229,0.019364
0.074374,0.15303,0.036068,0.072595,0.25049,0.033776,0.068669,0.23254,0.031644
0.08636,0.1548,0.036487,0.040505,0.16107,0.021719,0.043186,0.14086,0.019168
0.15804,0.19837,0.046757,0.14371,0.22081,0.029774,0.032524,0.17344,0.023603
