0.2872,0.24549,0.03196,0.25097,0.20481,0.038032,0.29513,0.22763,0.023479
0.29082,0.2737,0.035633,0.25918,0.23402,0.043456,0.26916,0.24045,0.0248
0.09479,0.15828,0.020607,0.098555,0.15614,0.028994,0.13433,0.19035,0.019633
0.19805,0.18954,0.024676,0.19551,0.20254,0.037611,0.29462,0.19346,0.019954
0.34791,0.23825,0.031017,0.31778,0.26626,0.049443,0.38211,0.26213,0.027036
-0.060427,0.23514,0.030612,-0.042884,0.25327,0.047031,-0.0090065,0.19783,0.020404
0.10427,0.21954,0.028581,0.063129,0.20404,0.03789,0.10162,0.21902,0.02259
0.15554,0.26386,0.034351,0.16747,0.25969,0.048222,0.1451,0.22218,0.022916
0.10259,0.23886,0.031096,0.12503,0.17709,0.032884,0.1799,0.19971,0.020599
0.088108,0.22786,0.029664,0.098444,0.20714,0.038464,0.12506,0.19142,0.019743
0.13274,0.24681,0.032132,0.075917,0.20182,0.037477,0.1349,0.22922,0.023643
0.022395,0.28197,0.036709,-0.072649,0.23516,0.043669,0.061825,0.25795,0.026606
0.36944,0.28315,0.036863,0.25912,0.31198,0.057933,0.35644,0.27972,0.028851
0.027816,0.16866,0.021957,-0.055563,0.12753,0.023682,0.001245,0.16699,0.017223
0.043048,0.15292,0.019909,0.044157,0.22353,0.041508,0.068104,0.17437,0.017985
0.085067,0.18807,0.024484,0.10763,0.14684,0.027267,0.1416,0.20173,0.020807
-0.066409,0.24614,0.032045,-0.093885,0.21747,0.040384,-0.021649,0.19504,0.020117
0.0051685,0.23213,0.030221,-0.038083,0.19839,0.036839,0.04746,0.20275,0.020912
0.32415,0.21293,0.027721,0.29193,0.19518,0.036243,0.33943,0.22062,0.022756
0.021448,0.16347,0.021282,-0.06944,0.18408,0.034183,-0.007689,0.18105,0.018674
-0.017304,0.22914,0.029831,-0.031393,0.18797,0.034905,0.060573,0.18269,0.018843
0.11429,0.21347,0.027791,0.11603,0.26426,0.049073,0.11501,0.20857,0.021512
0.2523,0.19799,0.025776,0.17429,0.19051,0.035376,0.23803,0.18728,0.019317
0.097185,0.21605,0.028128,0.09404,0.2367,0.043954,0.085581,0.19241,0.019846
0.10089,0.16549,0.021546,0.1747,0.1886,0.035022,0.11079,0.19549,0.020164
0.15444,0.29727,0.038701,0.25656,0.30034,0.055771,0.078979,0.23038,0.023762
0.07106,0.24246,0.031566,0.031674,0.17257,0.032046,0.03263,0.20103,0.020734
0.27524,0.38091,0.04959,0.16875,0.27634,0.051315,0.25219,0.3006,0.031005
